 time            V("/vd1")       V("/vd2")       V("/vtemp")     V("/vload")    
 2.30733886e+01  4.90905503e+00  1.53326936e+00  2.42738737e+02  4.97551705e+00 
 2.30833886e+01  4.99223389e+00  1.52439316e+00  2.42389737e+02  4.97555752e+00 
 2.30933886e+01  4.91089743e+00  1.53327320e+00  2.42040737e+02  4.97551701e+00 
 2.31033886e+01  4.99401420e+00  1.52438924e+00  2.41691737e+02  4.97555754e+00 
 2.31133886e+01  4.91268501e+00  1.53327675e+00  2.41342737e+02  4.97551698e+00 
 2.31233886e+01  4.99574054e+00  1.52438560e+00  2.40993737e+02  4.97555757e+00 
 2.31333886e+01  4.91441881e+00  1.53328006e+00  2.40644737e+02  4.97551695e+00 
 2.31433886e+01  4.99741394e+00  1.52438220e+00  2.40295737e+02  4.97555759e+00 
 2.31533886e+01  4.91609990e+00  1.53328314e+00  2.39946737e+02  4.97551692e+00 
 2.31633886e+01  4.99903546e+00  1.52437903e+00  2.39597737e+02  4.97555761e+00 
 2.31733886e+01  4.91772933e+00  1.53328603e+00  2.39248737e+02  4.97551690e+00 
 2.31833886e+01  5.00060617e+00  1.52437606e+00  2.38899737e+02  4.97555763e+00 
 2.31933886e+01  4.91930818e+00  1.53328873e+00  2.38550737e+02  4.97551688e+00 
 2.32033886e+01  5.00212711e+00  1.52437328e+00  2.38201737e+02  4.97555765e+00 
 2.32133886e+01  4.92083750e+00  1.53329127e+00  2.37852737e+02  4.97551686e+00 
 2.32233886e+01  5.00359936e+00  1.52437066e+00  2.37503737e+02  4.97555766e+00 
 2.32333886e+01  4.92231837e+00  1.53329366e+00  2.37154737e+02  4.97551684e+00 
 2.32433886e+01  5.00502397e+00  1.52436819e+00  2.36805737e+02  4.97555768e+00 
 2.32533886e+01  4.92375186e+00  1.53329591e+00  2.36456737e+02  4.97551683e+00 
 2.32633886e+01  5.00640200e+00  1.52436586e+00  2.36107737e+02  4.97555769e+00 
 2.32733886e+01  4.92513902e+00  1.53329805e+00  2.35758737e+02  4.97551681e+00 
 2.32833886e+01  5.00773451e+00  1.52436364e+00  2.35409737e+02  4.97555770e+00 
 2.32933886e+01  4.92648093e+00  1.53330008e+00  2.35060737e+02  4.97551680e+00 
 2.33033886e+01  5.00902256e+00  1.52436154e+00  2.34711737e+02  4.97555771e+00 
 2.33133886e+01  4.92777865e+00  1.53330202e+00  2.34362737e+02  4.97551679e+00 
 2.33233886e+01  5.01026719e+00  1.52435953e+00  2.34013737e+02  4.97555772e+00 
 2.33333886e+01  4.92903322e+00  1.53330387e+00  2.33664737e+02  4.97551678e+00 
 2.33433886e+01  5.01146944e+00  1.52435761e+00  2.33315737e+02  4.97555773e+00 
 2.33533886e+01  4.93024569e+00  1.53330563e+00  2.32966737e+02  4.97551677e+00 
 2.33633886e+01  5.01263036e+00  1.52435578e+00  2.32617737e+02  4.97555773e+00 
 2.33733886e+01  4.93141710e+00  1.53330733e+00  2.32268737e+02  4.97551676e+00 
 2.33833886e+01  5.01375098e+00  1.52435402e+00  2.31919737e+02  4.97555774e+00 
 2.33933886e+01  4.93254848e+00  1.53330897e+00  2.31570737e+02  4.97551676e+00 
 2.34033886e+01  5.01483230e+00  1.52435232e+00  2.31221737e+02  4.97555775e+00 
 2.34133886e+01  4.93364086e+00  1.53331054e+00  2.30872737e+02  4.97551675e+00 
 2.34233886e+01  5.01587535e+00  1.52435069e+00  2.30523737e+02  4.97555775e+00 
 2.34333886e+01  4.93469525e+00  1.53331207e+00  2.30174737e+02  4.97551675e+00 
 2.34433886e+01  5.01688113e+00  1.52434910e+00  2.29825737e+02  4.97555776e+00 
 2.34533886e+01  4.93571264e+00  1.53331354e+00  2.29476737e+02  4.97551674e+00 
 2.34633886e+01  5.01785061e+00  1.52434757e+00  2.29127737e+02  4.97555776e+00 
 2.34733886e+01  4.93669403e+00  1.53331498e+00  2.28778737e+02  4.97551674e+00 
 2.34833886e+01  5.01878479e+00  1.52434609e+00  2.28429737e+02  4.97555777e+00 
 2.34933886e+01  4.93764040e+00  1.53331637e+00  2.28080737e+02  4.97551673e+00 
 2.35033886e+01  5.01968463e+00  1.52434464e+00  2.27731737e+02  4.97555777e+00 
 2.35133886e+01  4.93855271e+00  1.53331773e+00  2.27382737e+02  4.97551673e+00 
 2.35233886e+01  5.02055109e+00  1.52434323e+00  2.27033737e+02  4.97555778e+00 
 2.35333886e+01  4.93943192e+00  1.53331906e+00  2.26684737e+02  4.97551673e+00 
 2.35433886e+01  5.02138509e+00  1.52434186e+00  2.26335737e+02  4.97555778e+00 
 2.35533886e+01  4.94027897e+00  1.53332036e+00  2.25986737e+02  4.97551673e+00 
 2.35633886e+01  5.02218757e+00  1.52434051e+00  2.25637737e+02  4.97555778e+00 
 2.35733886e+01  4.94109477e+00  1.53332163e+00  2.25288737e+02  4.97551672e+00 
 2.35833886e+01  5.02295945e+00  1.52433920e+00  2.24939737e+02  4.97555778e+00 
 2.35933886e+01  4.94188025e+00  1.53332288e+00  2.24590737e+02  4.97551672e+00 
 2.36033886e+01  5.02370161e+00  1.52433791e+00  2.24241737e+02  4.97555779e+00 
 2.36133886e+01  4.94263629e+00  1.53332411e+00  2.23892737e+02  4.97551672e+00 
 2.36233886e+01  5.02441495e+00  1.52433664e+00  2.23543737e+02  4.97555779e+00 
 2.36333886e+01  4.94336378e+00  1.53332532e+00  2.23194737e+02  4.97551672e+00 
 2.36433886e+01  5.02510032e+00  1.52433540e+00  2.22845737e+02  4.97555779e+00 
 2.36533886e+01  4.94406358e+00  1.53332651e+00  2.22496737e+02  4.97551672e+00 
 2.36633886e+01  5.02575859e+00  1.52433417e+00  2.22147737e+02  4.97555779e+00 
 2.36733886e+01  4.94473654e+00  1.53332768e+00  2.21798737e+02  4.97551672e+00 
 2.36833886e+01  5.02639059e+00  1.52433297e+00  2.21449737e+02  4.97555780e+00 
 2.36933886e+01  4.94538350e+00  1.53332884e+00  2.21100737e+02  4.97551672e+00 
 2.37033886e+01  5.02699714e+00  1.52433178e+00  2.20751737e+02  4.97555780e+00 
 2.37133886e+01  4.94600528e+00  1.53332998e+00  2.20402737e+02  4.97551672e+00 
 2.37233886e+01  5.02757904e+00  1.52433061e+00  2.20053737e+02  4.97555780e+00 
 2.37333886e+01  4.94660267e+00  1.53333111e+00  2.19704737e+02  4.97551672e+00 
 2.37433886e+01  5.02813708e+00  1.52432945e+00  2.19355737e+02  4.97555780e+00 
 2.37533886e+01  4.94717646e+00  1.53333223e+00  2.19006737e+02  4.97551672e+00 
 2.37633886e+01  5.02867203e+00  1.52432830e+00  2.18657737e+02  4.97555780e+00 
 2.37733886e+01  4.94772741e+00  1.53333334e+00  2.18308737e+02  4.97551672e+00 
 2.37833886e+01  5.02918466e+00  1.52432717e+00  2.17959737e+02  4.97555780e+00 
 2.37933886e+01  4.94825628e+00  1.53333444e+00  2.17610737e+02  4.97551672e+00 
 2.38033886e+01  5.02967569e+00  1.52432605e+00  2.17261737e+02  4.97555780e+00 
 2.38133886e+01  4.94876381e+00  1.53333552e+00  2.16912737e+02  4.97551672e+00 
 2.38233886e+01  5.03014585e+00  1.52432494e+00  2.16563737e+02  4.97555781e+00 
 2.38333886e+01  4.94925071e+00  1.53333660e+00  2.16214737e+02  4.97551672e+00 
 2.38433886e+01  5.03059585e+00  1.52432384e+00  2.15865737e+02  4.97555781e+00 
 2.38533886e+01  4.94971769e+00  1.53333767e+00  2.15516737e+02  4.97551672e+00 
 2.38633886e+01  5.03102638e+00  1.52432275e+00  2.15167737e+02  4.97555781e+00 
 2.38733886e+01  4.95016542e+00  1.53333873e+00  2.14818737e+02  4.97551672e+00 
 2.38833886e+01  5.03143810e+00  1.52432167e+00  2.14469737e+02  4.97555781e+00 
 2.38933886e+01  4.95059458e+00  1.53333979e+00  2.14120737e+02  4.97551672e+00 
 2.39033886e+01  5.03183167e+00  1.52432060e+00  2.13771737e+02  4.97555781e+00 
 2.39133886e+01  4.95100582e+00  1.53334084e+00  2.13422737e+02  4.97551672e+00 
 2.39233886e+01  5.03220775e+00  1.52431954e+00  2.13073737e+02  4.97555781e+00 
 2.39333886e+01  4.95139978e+00  1.53334188e+00  2.12724737e+02  4.97551672e+00 
 2.39433886e+01  5.03256694e+00  1.52431848e+00  2.12375737e+02  4.97555781e+00 
 2.39533886e+01  4.95177707e+00  1.53334291e+00  2.12026737e+02  4.97551672e+00 
 2.39633886e+01  5.03290985e+00  1.52431744e+00  2.11677737e+02  4.97555781e+00 
 2.39733886e+01  4.95213829e+00  1.53334394e+00  2.11328737e+02  4.97551672e+00 
 2.39833886e+01  5.03323709e+00  1.52431640e+00  2.10979737e+02  4.97555781e+00 
 2.39933886e+01  4.95248405e+00  1.53334496e+00  2.10630737e+02  4.97551672e+00 
 2.40033886e+01  5.03354922e+00  1.52431536e+00  2.10281737e+02  4.97555781e+00 
 2.40133886e+01  4.95281490e+00  1.53334597e+00  2.09932737e+02  4.97551672e+00 
 2.40233886e+01  5.03384680e+00  1.52431434e+00  2.09583737e+02  4.97555781e+00 
 2.40333886e+01  4.95313140e+00  1.53334698e+00  2.09234737e+02  4.97551673e+00 
 2.40433886e+01  5.03413038e+00  1.52431332e+00  2.08885737e+02  4.97555781e+00 
 2.40533886e+01  4.95343410e+00  1.53334799e+00  2.08536737e+02  4.97551673e+00 
 2.40633886e+01  5.03440050e+00  1.52431230e+00  2.08187737e+02  4.97555782e+00 
 2.40733886e+01  4.95372351e+00  1.53334899e+00  2.07838737e+02  4.97551673e+00 
 2.40833886e+01  5.03465765e+00  1.52431130e+00  2.07489737e+02  4.97555782e+00 
 2.40933886e+01  4.95400015e+00  1.53334998e+00  2.07140737e+02  4.97551673e+00 
 2.41033886e+01  5.03490235e+00  1.52431030e+00  2.06791737e+02  4.97555782e+00 
 2.41133886e+01  4.95426451e+00  1.53335097e+00  2.06442737e+02  4.97551673e+00 
 2.41233886e+01  5.03513507e+00  1.52430930e+00  2.06093737e+02  4.97555782e+00 
 2.41333886e+01  4.95451707e+00  1.53335195e+00  2.05744737e+02  4.97551673e+00 
 2.41433886e+01  5.03535629e+00  1.52430831e+00  2.05395737e+02  4.97555782e+00 
 2.41533886e+01  4.95475831e+00  1.53335293e+00  2.05046737e+02  4.97551673e+00 
 2.41633886e+01  5.03556647e+00  1.52430733e+00  2.04697737e+02  4.97555782e+00 
 2.41733886e+01  4.95498866e+00  1.53335390e+00  2.04348737e+02  4.97551673e+00 
 2.41833886e+01  5.03576604e+00  1.52430635e+00  2.03999737e+02  4.97555782e+00 
 2.41933886e+01  4.95520857e+00  1.53335487e+00  2.03650737e+02  4.97551673e+00 
 2.42033886e+01  5.03595544e+00  1.52430538e+00  2.03301737e+02  4.97555782e+00 
 2.42133886e+01  4.95541846e+00  1.53335583e+00  2.02952737e+02  4.97551673e+00 
 2.42233886e+01  5.03613507e+00  1.52430441e+00  2.02603737e+02  4.97555782e+00 
 2.42333886e+01  4.95561874e+00  1.53335679e+00  2.02254737e+02  4.97551674e+00 
 2.42433886e+01  5.03630534e+00  1.52430345e+00  2.01905737e+02  4.97555782e+00 
 2.42533886e+01  4.95580981e+00  1.53335775e+00  2.01556737e+02  4.97551674e+00 
 2.42633886e+01  5.03646664e+00  1.52430249e+00  2.01207737e+02  4.97555782e+00 
 2.42733886e+01  4.95599205e+00  1.53335870e+00  2.00858737e+02  4.97551674e+00 
 2.42833886e+01  5.03661935e+00  1.52430154e+00  2.00509737e+02  4.97555782e+00 
 2.42933886e+01  4.95616584e+00  1.53335964e+00  2.00160737e+02  4.97551674e+00 
 2.43033886e+01  5.03676382e+00  1.52430059e+00  1.99811737e+02  4.97555782e+00 
 2.43133886e+01  4.95633153e+00  1.53336058e+00  1.99462737e+02  4.97551674e+00 
 2.43233886e+01  5.03690042e+00  1.52429965e+00  1.99113737e+02  4.97555782e+00 
 2.43333886e+01  4.95648947e+00  1.53336152e+00  1.98764737e+02  4.97551674e+00 
 2.43433886e+01  5.03702947e+00  1.52429871e+00  1.98415737e+02  4.97555782e+00 
 2.43533886e+01  4.95663999e+00  1.53336245e+00  1.98066737e+02  4.97551674e+00 
 2.43633886e+01  5.03715130e+00  1.52429778e+00  1.97717737e+02  4.97555782e+00 
 2.43733886e+01  4.95678342e+00  1.53336338e+00  1.97368737e+02  4.97551674e+00 
 2.43833886e+01  5.03726624e+00  1.52429685e+00  1.97019737e+02  4.97555782e+00 
 2.43933886e+01  4.95692008e+00  1.53336430e+00  1.96670737e+02  4.97551675e+00 
 2.44033886e+01  5.03737458e+00  1.52429593e+00  1.96321737e+02  4.97555782e+00 
 2.44133886e+01  4.95705026e+00  1.53336522e+00  1.95972737e+02  4.97551675e+00 
 2.44233886e+01  5.03747662e+00  1.52429501e+00  1.95623737e+02  4.97555782e+00 
 2.44333886e+01  4.95717424e+00  1.53336613e+00  1.95274737e+02  4.97551675e+00 
 2.44433886e+01  5.03757264e+00  1.52429410e+00  1.94925737e+02  4.97555782e+00 
 2.44533886e+01  4.95729232e+00  1.53336704e+00  1.94576737e+02  4.97551675e+00 
 2.44633886e+01  5.03766292e+00  1.52429319e+00  1.94227737e+02  4.97555782e+00 
 2.44733886e+01  4.95740476e+00  1.53336795e+00  1.93878737e+02  4.97551675e+00 
 2.44833886e+01  5.03774772e+00  1.52429229e+00  1.93529737e+02  4.97555782e+00 
 2.44933886e+01  4.95751182e+00  1.53336885e+00  1.93180737e+02  4.97551675e+00 
 2.45033886e+01  5.03782729e+00  1.52429139e+00  1.92831737e+02  4.97555782e+00 
 2.45133886e+01  4.95761375e+00  1.53336974e+00  1.92482737e+02  4.97551675e+00 
 2.45233886e+01  5.03790188e+00  1.52429050e+00  1.92133737e+02  4.97555783e+00 
 2.45333886e+01  4.95771079e+00  1.53337064e+00  1.91784737e+02  4.97551675e+00 
 2.45433886e+01  5.03797171e+00  1.52428961e+00  1.91435737e+02  4.97555783e+00 
 2.45533886e+01  4.95780317e+00  1.53337152e+00  1.91086737e+02  4.97551675e+00 
 2.45633886e+01  5.03803702e+00  1.52428872e+00  1.90737737e+02  4.97555783e+00 
 2.45733886e+01  4.95789112e+00  1.53337241e+00  1.90388737e+02  4.97551676e+00 
 2.45833886e+01  5.03809802e+00  1.52428784e+00  1.90039737e+02  4.97555783e+00 
 2.45933886e+01  4.95797483e+00  1.53337328e+00  1.89690737e+02  4.97551676e+00 
 2.46033886e+01  5.03815492e+00  1.52428697e+00  1.89341737e+02  4.97555783e+00 
 2.46133886e+01  4.95805453e+00  1.53337416e+00  1.88992737e+02  4.97551676e+00 
 2.46233886e+01  5.03820791e+00  1.52428610e+00  1.88643737e+02  4.97555783e+00 
 2.46333886e+01  4.95813041e+00  1.53337503e+00  1.88294737e+02  4.97551676e+00 
 2.46433886e+01  5.03825720e+00  1.52428523e+00  1.87945737e+02  4.97555783e+00 
 2.46533886e+01  4.95820265e+00  1.53337589e+00  1.87596737e+02  4.97551676e+00 
 2.46633886e+01  5.03830296e+00  1.52428437e+00  1.87247737e+02  4.97555783e+00 
 2.46733886e+01  4.95827143e+00  1.53337676e+00  1.86898737e+02  4.97551676e+00 
 2.46833886e+01  5.03834537e+00  1.52428351e+00  1.86549737e+02  4.97555783e+00 
 2.46933886e+01  4.95833694e+00  1.53337761e+00  1.86200737e+02  4.97551676e+00 
 2.47033886e+01  5.03838459e+00  1.52428266e+00  1.85851737e+02  4.97555783e+00 
 2.47133886e+01  4.95839933e+00  1.53337847e+00  1.85502737e+02  4.97551676e+00 
 2.47233886e+01  5.03842080e+00  1.52428181e+00  1.85153737e+02  4.97555783e+00 
 2.47333886e+01  4.95845876e+00  1.53337931e+00  1.84804737e+02  4.97551677e+00 
 2.47433886e+01  5.03845414e+00  1.52428097e+00  1.84455737e+02  4.97555783e+00 
 2.47533886e+01  4.95851539e+00  1.53338016e+00  1.84106737e+02  4.97551677e+00 
 2.47633886e+01  5.03848476e+00  1.52428013e+00  1.83757737e+02  4.97555783e+00 
 2.47733886e+01  4.95856937e+00  1.53338100e+00  1.83408737e+02  4.97551677e+00 
 2.47833886e+01  5.03851281e+00  1.52427929e+00  1.83059737e+02  4.97555783e+00 
 2.47933886e+01  4.95862082e+00  1.53338183e+00  1.82710737e+02  4.97551677e+00 
 2.48033886e+01  5.03853841e+00  1.52427846e+00  1.82361737e+02  4.97555783e+00 
 2.48133886e+01  4.95866989e+00  1.53338266e+00  1.82012737e+02  4.97551677e+00 
 2.48233886e+01  5.03856171e+00  1.52427764e+00  1.81663737e+02  4.97555783e+00 
 2.48333886e+01  4.95871670e+00  1.53338349e+00  1.81314737e+02  4.97551677e+00 
 2.48433886e+01  5.03858282e+00  1.52427682e+00  1.80965737e+02  4.97555783e+00 
 2.48533886e+01  4.95876138e+00  1.53338431e+00  1.80616737e+02  4.97551677e+00 
 2.48633886e+01  5.03860186e+00  1.52427600e+00  1.80267737e+02  4.97555783e+00 
 2.48733886e+01  4.95880403e+00  1.53338513e+00  1.79918737e+02  4.97551677e+00 
 2.48833886e+01  5.03861895e+00  1.52427519e+00  1.79569737e+02  4.97555783e+00 
 2.48933886e+01  4.95884478e+00  1.53338594e+00  1.79220737e+02  4.97551677e+00 
 2.49033886e+01  5.03863418e+00  1.52427438e+00  1.78871737e+02  4.97555783e+00 
 2.49133886e+01  4.95888372e+00  1.53338675e+00  1.78522737e+02  4.97551678e+00 
 2.49233886e+01  5.03864767e+00  1.52427357e+00  1.78173737e+02  4.97555783e+00 
 2.49333886e+01  4.95892095e+00  1.53338756e+00  1.77824737e+02  4.97551678e+00 
 2.49433886e+01  5.03865951e+00  1.52427277e+00  1.77475737e+02  4.97555783e+00 
 2.49533886e+01  4.95895658e+00  1.53338836e+00  1.77126737e+02  4.97551678e+00 
 2.49633886e+01  5.03866980e+00  1.52427198e+00  1.76777737e+02  4.97555783e+00 
 2.49733886e+01  4.95899069e+00  1.53338916e+00  1.76428737e+02  4.97551678e+00 
 2.49833886e+01  5.03867862e+00  1.52427119e+00  1.76079737e+02  4.97555783e+00 
 2.49933886e+01  4.95902337e+00  1.53338995e+00  1.75730737e+02  4.97551678e+00 
 2.50033886e+01  5.03868605e+00  1.52427040e+00  1.75381737e+02  4.97555783e+00 
 2.50133886e+01  4.95905471e+00  1.53339074e+00  1.75032737e+02  4.97551678e+00 
 2.50233886e+01  5.03869219e+00  1.52426962e+00  1.74683737e+02  4.97555783e+00 
 2.50333886e+01  4.95908477e+00  1.53339152e+00  1.74334737e+02  4.97551678e+00 
 2.50433886e+01  5.03869710e+00  1.52426884e+00  1.73985737e+02  4.97555783e+00 
 2.50533886e+01  4.95911364e+00  1.53339230e+00  1.73636737e+02  4.97551678e+00 
 2.50633886e+01  5.03870085e+00  1.52426807e+00  1.73287737e+02  4.97555783e+00 
 2.50733886e+01  4.95914139e+00  1.53339308e+00  1.72938737e+02  4.97551678e+00 
 2.50833886e+01  5.03870352e+00  1.52426730e+00  1.72589737e+02  4.97555783e+00 
 2.50933886e+01  4.95916808e+00  1.53339385e+00  1.72240737e+02  4.97551679e+00 
 2.51033886e+01  5.03870517e+00  1.52426653e+00  1.71891737e+02  4.97555783e+00 
 2.51133886e+01  4.95919378e+00  1.53339462e+00  1.71542737e+02  4.97551679e+00 
 2.51233886e+01  5.03870586e+00  1.52426577e+00  1.71193737e+02  4.97555783e+00 
 2.51333886e+01  4.95921855e+00  1.53339538e+00  1.70844737e+02  4.97551679e+00 
 2.51433886e+01  5.03870565e+00  1.52426501e+00  1.70495737e+02  4.97555783e+00 
 2.51533886e+01  4.95924244e+00  1.53339614e+00  1.70146737e+02  4.97551679e+00 
 2.51633886e+01  5.03870460e+00  1.52426426e+00  1.69797737e+02  4.97555783e+00 
 2.51733886e+01  4.95926551e+00  1.53339689e+00  1.69448737e+02  4.97551679e+00 
 2.51833886e+01  5.03870275e+00  1.52426351e+00  1.69099737e+02  4.97555783e+00 
 2.51933886e+01  4.95928781e+00  1.53339764e+00  1.68750737e+02  4.97551679e+00 
 2.52033886e+01  5.03870017e+00  1.52426277e+00  1.68401737e+02  4.97555783e+00 
 2.52133886e+01  4.95930939e+00  1.53339839e+00  1.68052737e+02  4.97551679e+00 
 2.52233886e+01  5.03869689e+00  1.52426203e+00  1.67703737e+02  4.97555783e+00 
 2.52333886e+01  4.95933030e+00  1.53339913e+00  1.67354737e+02  4.97551679e+00 
 2.52433886e+01  5.03869296e+00  1.52426129e+00  1.67005737e+02  4.97555783e+00 
 2.52533886e+01  4.95935058e+00  1.53339987e+00  1.66656737e+02  4.97551679e+00 
 2.52633886e+01  5.03868842e+00  1.52426056e+00  1.66307737e+02  4.97555783e+00 
 2.52733886e+01  4.95937026e+00  1.53340060e+00  1.65958737e+02  4.97551680e+00 
 2.52833886e+01  5.03868331e+00  1.52425983e+00  1.65609737e+02  4.97555783e+00 
 2.52933886e+01  4.95938940e+00  1.53340133e+00  1.65260737e+02  4.97551680e+00 
 2.53033886e+01  5.03867767e+00  1.52425911e+00  1.64911737e+02  4.97555783e+00 
 2.53133886e+01  4.95940802e+00  1.53340206e+00  1.64562737e+02  4.97551680e+00 
 2.53233886e+01  5.03867154e+00  1.52425839e+00  1.64213737e+02  4.97555783e+00 
 2.53333886e+01  4.95942616e+00  1.53340278e+00  1.63864737e+02  4.97551680e+00 
 2.53433886e+01  5.03866494e+00  1.52425767e+00  1.63515737e+02  4.97555783e+00 
 2.53533886e+01  4.95944385e+00  1.53340350e+00  1.63166737e+02  4.97551680e+00 
 2.53633886e+01  5.03865791e+00  1.52425696e+00  1.62817737e+02  4.97555783e+00 
 2.53733886e+01  4.95946112e+00  1.53340421e+00  1.62468737e+02  4.97551680e+00 
 2.53833886e+01  5.03865048e+00  1.52425625e+00  1.62119737e+02  4.97555783e+00 
 2.53933886e+01  4.95947801e+00  1.53340492e+00  1.61770737e+02  4.97551680e+00 
 2.54033886e+01  5.03864268e+00  1.52425555e+00  1.61421737e+02  4.97555783e+00 
 2.54133886e+01  4.95949453e+00  1.53340563e+00  1.61072737e+02  4.97551680e+00 
 2.54233886e+01  5.03863452e+00  1.52425485e+00  1.60723737e+02  4.97555783e+00 
 2.54333886e+01  4.95951072e+00  1.53340633e+00  1.60374737e+02  4.97551680e+00 
 2.54433886e+01  5.03862605e+00  1.52425416e+00  1.60025737e+02  4.97555783e+00 
 2.54533886e+01  4.95952659e+00  1.53340703e+00  1.59676737e+02  4.97551681e+00 
 2.54633886e+01  5.03861727e+00  1.52425346e+00  1.59327737e+02  4.97555783e+00 
 2.54733886e+01  4.95954217e+00  1.53340772e+00  1.58978737e+02  4.97551681e+00 
 2.54833886e+01  5.03860821e+00  1.52425278e+00  1.58629737e+02  4.97555784e+00 
 2.54933886e+01  4.95955748e+00  1.53340841e+00  1.58280737e+02  4.97551681e+00 
 2.55033886e+01  5.03859890e+00  1.52425209e+00  1.57931737e+02  4.97555784e+00 
 2.55133886e+01  4.95957255e+00  1.53340909e+00  1.57582737e+02  4.97551681e+00 
 2.55233886e+01  5.03858934e+00  1.52425141e+00  1.57233737e+02  4.97555784e+00 
 2.55333886e+01  4.95958738e+00  1.53340978e+00  1.56884737e+02  4.97551681e+00 
 2.55433886e+01  5.03857957e+00  1.52425074e+00  1.56535737e+02  4.97555784e+00 
 2.55533886e+01  4.95960199e+00  1.53341045e+00  1.56186737e+02  4.97551681e+00 
 2.55633886e+01  5.03856958e+00  1.52425007e+00  1.55837737e+02  4.97555784e+00 
 2.55733886e+01  4.95961641e+00  1.53341113e+00  1.55488737e+02  4.97551681e+00 
 2.55833886e+01  5.03855941e+00  1.52424940e+00  1.55139737e+02  4.97555784e+00 
 2.55933886e+01  4.95963065e+00  1.53341180e+00  1.54790737e+02  4.97551681e+00 
 2.56033886e+01  5.03854906e+00  1.52424874e+00  1.54441737e+02  4.97555784e+00 
 2.56133886e+01  4.95964471e+00  1.53341246e+00  1.54092737e+02  4.97551681e+00 
 2.56233886e+01  5.03853854e+00  1.52424808e+00  1.53743737e+02  4.97555784e+00 
 2.56333886e+01  4.95965862e+00  1.53341312e+00  1.53394737e+02  4.97551681e+00 
 2.56433886e+01  5.03852788e+00  1.52424742e+00  1.53045737e+02  4.97555784e+00 
 2.56533886e+01  4.95967238e+00  1.53341378e+00  1.52696737e+02  4.97551682e+00 
