 time            V("/vd1")       V("/vd2")       V("/vcont")     V("/vload")    
 2.50850000e+01  4.99728322e+00  1.00541310e+00  1.72533500e+02  3.34256411e-03 
 2.50950000e+01  4.99180143e+00  1.00541198e+00  1.72184500e+02 -3.33588403e-03 
 2.51050000e+01  4.99728251e+00  1.00540957e+00  1.71835500e+02  3.32921791e-03 
 2.51150000e+01  4.99182223e+00  1.00540851e+00  1.71486500e+02 -3.32256451e-03 
 2.51250000e+01  4.99728113e+00  1.00540629e+00  1.71137500e+02  3.31592499e-03 
 2.51350000e+01  4.99184231e+00  1.00540528e+00  1.70788500e+02 -3.30929817e-03 
 2.51450000e+01  4.99727914e+00  1.00540324e+00  1.70439500e+02  3.30268516e-03 
 2.51550000e+01  4.99186171e+00  1.00540227e+00  1.70090500e+02 -3.29608481e-03 
 2.51650000e+01  4.99727656e+00  1.00540041e+00  1.69741500e+02  3.28949819e-03 
 2.51750000e+01  4.99188047e+00  1.00539947e+00  1.69392500e+02 -3.28292420e-03 
 2.51850000e+01  4.99727344e+00  1.00539778e+00  1.69043500e+02  3.27636388e-03 
 2.51950000e+01  4.99189862e+00  1.00539687e+00  1.68694500e+02 -3.26981615e-03 
 2.52050000e+01  4.99726981e+00  1.00539534e+00  1.68345500e+02  3.26328201e-03 
 2.52150000e+01  4.99191620e+00  1.00539446e+00  1.67996500e+02 -3.25676043e-03 
 2.52250000e+01  4.99726572e+00  1.00539308e+00  1.67647500e+02  3.25025238e-03 
 2.52350000e+01  4.99193325e+00  1.00539221e+00  1.67298500e+02 -3.24375684e-03 
 2.52450000e+01  4.99726119e+00  1.00539099e+00  1.66949500e+02  3.23727477e-03 
 2.52550000e+01  4.99194979e+00  1.00539013e+00  1.66600500e+02 -3.23080518e-03 
 2.52650000e+01  4.99725625e+00  1.00538905e+00  1.66251500e+02  3.22434898e-03 
 2.52750000e+01  4.99196586e+00  1.00538820e+00  1.65902500e+02 -3.21790523e-03 
 2.52850000e+01  4.99725093e+00  1.00538726e+00  1.65553500e+02  3.21147481e-03 
 2.52950000e+01  4.99198148e+00  1.00538642e+00  1.65204500e+02 -3.20505679e-03 
 2.53050000e+01  4.99724526e+00  1.00538560e+00  1.64855500e+02  3.19865204e-03 
 2.53150000e+01  4.99199668e+00  1.00538476e+00  1.64506500e+02 -3.19225965e-03 
 2.53250000e+01  4.99723927e+00  1.00538408e+00  1.64157500e+02  3.18588047e-03 
 2.53350000e+01  4.99201148e+00  1.00538323e+00  1.63808500e+02 -3.17951361e-03 
 2.53450000e+01  4.99723298e+00  1.00538267e+00  1.63459500e+02  3.17315989e-03 
 2.53550000e+01  4.99202592e+00  1.00538181e+00  1.63110500e+02 -3.16681846e-03 
 2.53650000e+01  4.99722641e+00  1.00538137e+00  1.62761500e+02  3.16049011e-03 
 2.53750000e+01  4.99204001e+00  1.00538050e+00  1.62412500e+02 -3.15417400e-03 
 2.53850000e+01  4.99721958e+00  1.00538017e+00  1.62063500e+02  3.14787091e-03 
 2.53950000e+01  4.99205377e+00  1.00537929e+00  1.61714500e+02 -3.14158003e-03 
 2.54050000e+01  4.99721253e+00  1.00537907e+00  1.61365500e+02  3.13530210e-03 
 2.54150000e+01  4.99206722e+00  1.00537817e+00  1.61016500e+02 -3.12903634e-03 
 2.54250000e+01  4.99720525e+00  1.00537805e+00  1.60667500e+02  3.12278348e-03 
 2.54350000e+01  4.99208039e+00  1.00537713e+00  1.60318500e+02 -3.11654274e-03 
 2.54450000e+01  4.99719778e+00  1.00537712e+00  1.59969500e+02  3.11031484e-03 
 2.54550000e+01  4.99209329e+00  1.00537618e+00  1.59620500e+02 -3.10409902e-03 
 2.54650000e+01  4.99719012e+00  1.00537627e+00  1.59271500e+02  3.09789599e-03 
 2.54750000e+01  4.99210593e+00  1.00537530e+00  1.58922500e+02 -3.09170499e-03 
 2.54850000e+01  4.99718230e+00  1.00537549e+00  1.58573500e+02  3.08552672e-03 
 2.54950000e+01  4.99211833e+00  1.00537449e+00  1.58224500e+02 -3.07936045e-03 
 2.55050000e+01  4.99717434e+00  1.00537477e+00  1.57875500e+02  3.07320685e-03 
 2.55150000e+01  4.99213051e+00  1.00537374e+00  1.57526500e+02 -3.06706519e-03 
 2.55250000e+01  4.99716623e+00  1.00537412e+00  1.57177500e+02  3.06093616e-03 
 2.55350000e+01  4.99214248e+00  1.00537306e+00  1.56828500e+02 -3.05481903e-03 
 2.55450000e+01  4.99715800e+00  1.00537352e+00  1.56479500e+02  3.04871447e-03 
 2.55550000e+01  4.99215425e+00  1.00537242e+00  1.56130500e+02 -3.04262176e-03 
 2.55650000e+01  4.99714966e+00  1.00537297e+00  1.55781500e+02  3.03654157e-03 
 2.55750000e+01  4.99216583e+00  1.00537184e+00  1.55432500e+02 -3.03047320e-03 
 2.55850000e+01  4.99714122e+00  1.00537247e+00  1.55083500e+02  3.02441728e-03 
 2.55950000e+01  4.99217724e+00  1.00537131e+00  1.54734500e+02 -3.01837314e-03 
 2.56050000e+01  4.99713269e+00  1.00537202e+00  1.54385500e+02  3.01234140e-03 
 2.56150000e+01  4.99218849e+00  1.00537082e+00  1.54036500e+02 -3.00632139e-03 
 2.56250000e+01  4.99712407e+00  1.00537161e+00  1.53687500e+02  3.00031374e-03 
 2.56350000e+01  4.99219958e+00  1.00537036e+00  1.53338500e+02 -2.99431777e-03 
 2.56450000e+01  4.99711539e+00  1.00537124e+00  1.52989500e+02  2.98833410e-03 
 2.56550000e+01  4.99221052e+00  1.00536995e+00  1.52640500e+02 -2.98236207e-03 
 2.56650000e+01  4.99710664e+00  1.00537090e+00  1.52291500e+02  2.97640230e-03 
 2.56750000e+01  4.99222133e+00  1.00536957e+00  1.51942500e+02 -2.97045411e-03 
 2.56850000e+01  4.99709784e+00  1.00537059e+00  1.51593500e+02  2.96451813e-03 
 2.56950000e+01  4.99223201e+00  1.00536922e+00  1.51244500e+02 -2.95859370e-03 
 2.57050000e+01  4.99708899e+00  1.00537031e+00  1.50895500e+02  2.95268142e-03 
 2.57150000e+01  4.99224257e+00  1.00536890e+00  1.50546500e+02 -2.94678064e-03 
 2.57250000e+01  4.99708010e+00  1.00537006e+00  1.50197500e+02  2.94089197e-03 
 2.57350000e+01  4.99225301e+00  1.00536860e+00  1.49848500e+02 -2.93501475e-03 
 2.57450000e+01  4.99707118e+00  1.00536984e+00  1.49499500e+02  2.92914959e-03 
 2.57550000e+01  4.99226335e+00  1.00536833e+00  1.49150500e+02 -2.92329584e-03 
 2.57650000e+01  4.99706223e+00  1.00536964e+00  1.48801500e+02  2.91745409e-03 
 2.57750000e+01  4.99227358e+00  1.00536809e+00  1.48452500e+02 -2.91162372e-03 
 2.57850000e+01  4.99705325e+00  1.00536946e+00  1.48103500e+02  2.90580530e-03 
 2.57950000e+01  4.99228371e+00  1.00536786e+00  1.47754500e+02 -2.89999820e-03 
 2.58050000e+01  4.99704426e+00  1.00536930e+00  1.47405500e+02  2.89420301e-03 
 2.58150000e+01  4.99229376e+00  1.00536765e+00  1.47056500e+02 -2.88841910e-03 
 2.58250000e+01  4.99703526e+00  1.00536915e+00  1.46707500e+02  2.88264705e-03 
 2.58350000e+01  4.99230371e+00  1.00536746e+00  1.46358500e+02 -2.87688624e-03 
 2.58450000e+01  4.99702624e+00  1.00536903e+00  1.46009500e+02  2.87113724e-03 
 2.58550000e+01  4.99231358e+00  1.00536729e+00  1.45660500e+02 -2.86539942e-03 
 2.58650000e+01  4.99701722e+00  1.00536891e+00  1.45311500e+02  2.85967337e-03 
 2.58750000e+01  4.99232338e+00  1.00536712e+00  1.44962500e+02 -2.85395847e-03 
 2.58850000e+01  4.99700820e+00  1.00536882e+00  1.44613500e+02  2.84825529e-03 
 2.58950000e+01  4.99233310e+00  1.00536698e+00  1.44264500e+02 -2.84256320e-03 
 2.59050000e+01  4.99699918e+00  1.00536873e+00  1.43915500e+02  2.83688279e-03 
 2.59150000e+01  4.99234274e+00  1.00536684e+00  1.43566500e+02 -2.83121343e-03 
 2.59250000e+01  4.99699016e+00  1.00536865e+00  1.43217500e+02  2.82555570e-03 
 2.59350000e+01  4.99235232e+00  1.00536672e+00  1.42868500e+02 -2.81990897e-03 
 2.59450000e+01  4.99698115e+00  1.00536859e+00  1.42519500e+02  2.81427383e-03 
 2.59550000e+01  4.99236183e+00  1.00536660e+00  1.42170500e+02 -2.80864966e-03 
 2.59650000e+01  4.99697216e+00  1.00536853e+00  1.41821500e+02  2.80303702e-03 
 2.59750000e+01  4.99237128e+00  1.00536649e+00  1.41472500e+02 -2.79743530e-03 
 2.59850000e+01  4.99696317e+00  1.00536848e+00  1.41123500e+02  2.79184507e-03 
 2.59950000e+01  4.99238067e+00  1.00536640e+00  1.40774500e+02 -2.78626571e-03 
 2.60050000e+01  4.99695420e+00  1.00536844e+00  1.40425500e+02  2.78069780e-03 
 2.60150000e+01  4.99239001e+00  1.00536631e+00  1.40076500e+02 -2.77514072e-03 
 2.60250000e+01  4.99694524e+00  1.00536841e+00  1.39727500e+02  2.76959505e-03 
 2.60350000e+01  4.99239928e+00  1.00536622e+00  1.39378500e+02 -2.76406016e-03 
 2.60450000e+01  4.99693630e+00  1.00536838e+00  1.39029500e+02  2.75853662e-03 
 2.60550000e+01  4.99240851e+00  1.00536614e+00  1.38680500e+02 -2.75302383e-03 
 2.60650000e+01  4.99692739e+00  1.00536836e+00  1.38331500e+02  2.74752235e-03 
 2.60750000e+01  4.99241768e+00  1.00536607e+00  1.37982500e+02 -2.74203157e-03 
 2.60850000e+01  4.99691849e+00  1.00536834e+00  1.37633500e+02  2.73655206e-03 
 2.60950000e+01  4.99242680e+00  1.00536601e+00  1.37284500e+02 -2.73108321e-03 
 2.61050000e+01  4.99690962e+00  1.00536833e+00  1.36935500e+02  2.72562557e-03 
 2.61150000e+01  4.99243587e+00  1.00536594e+00  1.36586500e+02 -2.72017855e-03 
 2.61250000e+01  4.99690077e+00  1.00536832e+00  1.36237500e+02  2.71474271e-03 
 2.61350000e+01  4.99244489e+00  1.00536589e+00  1.35888500e+02 -2.70931744e-03 
 2.61450000e+01  4.99689194e+00  1.00536832e+00  1.35539500e+02  2.70390330e-03 
 2.61550000e+01  4.99245387e+00  1.00536583e+00  1.35190500e+02 -2.69849969e-03 
 2.61650000e+01  4.99688315e+00  1.00536832e+00  1.34841500e+02  2.69310717e-03 
 2.61750000e+01  4.99246281e+00  1.00536578e+00  1.34492500e+02 -2.68772514e-03 
 2.61850000e+01  4.99687438e+00  1.00536832e+00  1.34143500e+02  2.68235415e-03 
 2.61950000e+01  4.99247170e+00  1.00536573e+00  1.33794500e+02 -2.67699360e-03 
 2.62050000e+01  4.99686563e+00  1.00536832e+00  1.33445500e+02  2.67164406e-03 
 2.62150000e+01  4.99248054e+00  1.00536569e+00  1.33096500e+02 -2.66630492e-03 
 2.62250000e+01  4.99685691e+00  1.00536833e+00  1.32747500e+02  2.66097673e-03 
 2.62350000e+01  4.99248934e+00  1.00536564e+00  1.32398500e+02 -2.65565891e-03 
 2.62450000e+01  4.99684822e+00  1.00536834e+00  1.32049500e+02  2.65035200e-03 
 2.62550000e+01  4.99249810e+00  1.00536561e+00  1.31700500e+02 -2.64505541e-03 
 2.62650000e+01  4.99683955e+00  1.00536835e+00  1.31351500e+02  2.63976969e-03 
 2.62750000e+01  4.99250682e+00  1.00536557e+00  1.31002500e+02 -2.63449425e-03 
 2.62850000e+01  4.99683091e+00  1.00536837e+00  1.30653500e+02  2.62922963e-03 
 2.62950000e+01  4.99251549e+00  1.00536554e+00  1.30304500e+02 -2.62397525e-03 
 2.63050000e+01  4.99682230e+00  1.00536838e+00  1.29955500e+02  2.61873166e-03 
 2.63150000e+01  4.99252413e+00  1.00536550e+00  1.29606500e+02 -2.61349826e-03 
 2.63250000e+01  4.99681373e+00  1.00536840e+00  1.29257500e+02  2.60827561e-03 
 2.63350000e+01  4.99253273e+00  1.00536547e+00  1.28908500e+02 -2.60306310e-03 
 2.63450000e+01  4.99680518e+00  1.00536842e+00  1.28559500e+02  2.59786130e-03 
 2.63550000e+01  4.99254130e+00  1.00536544e+00  1.28210500e+02 -2.59266960e-03 
 2.63650000e+01  4.99679667e+00  1.00536844e+00  1.27861500e+02  2.58748857e-03 
 2.63750000e+01  4.99254982e+00  1.00536541e+00  1.27512500e+02 -2.58231761e-03 
 2.63850000e+01  4.99678818e+00  1.00536846e+00  1.27163500e+02  2.57715726e-03 
 2.63950000e+01  4.99255831e+00  1.00536539e+00  1.26814500e+02 -2.57200694e-03 
 2.64050000e+01  4.99677974e+00  1.00536848e+00  1.26465500e+02  2.56686721e-03 
 2.64150000e+01  4.99256677e+00  1.00536536e+00  1.26116500e+02 -2.56173745e-03 
 2.64250000e+01  4.99677132e+00  1.00536850e+00  1.25767500e+02  2.55661823e-03 
 2.64350000e+01  4.99257519e+00  1.00536533e+00  1.25418500e+02 -2.55150896e-03 
 2.64450000e+01  4.99676294e+00  1.00536852e+00  1.25069500e+02  2.54641018e-03 
 2.64550000e+01  4.99258357e+00  1.00536530e+00  1.24720500e+02 -2.54132131e-03 
 2.64650000e+01  4.99675458e+00  1.00536854e+00  1.24371500e+02  2.53624289e-03 
 2.64750000e+01  4.99259193e+00  1.00536528e+00  1.24022500e+02 -2.53117434e-03 
 2.64850000e+01  4.99674626e+00  1.00536856e+00  1.23673500e+02  2.52611620e-03 
 2.64950000e+01  4.99260024e+00  1.00536525e+00  1.23324500e+02 -2.52106788e-03 
 2.65050000e+01  4.99673798e+00  1.00536858e+00  1.22975500e+02  2.51602994e-03 
 2.65150000e+01  4.99260852e+00  1.00536522e+00  1.22626500e+02 -2.51100177e-03 
 2.65250000e+01  4.99672972e+00  1.00536860e+00  1.22277500e+02  2.50598395e-03 
 2.65350000e+01  4.99261678e+00  1.00536520e+00  1.21928500e+02 -2.50097586e-03 
 2.65450000e+01  4.99672150e+00  1.00536862e+00  1.21579500e+02  2.49597807e-03 
 2.65550000e+01  4.99262499e+00  1.00536517e+00  1.21230500e+02 -2.49098998e-03 
 2.65650000e+01  4.99671331e+00  1.00536865e+00  1.20881500e+02  2.48601214e-03 
 2.65750000e+01  4.99263318e+00  1.00536515e+00  1.20532500e+02 -2.48104397e-03 
 2.65850000e+01  4.99670516e+00  1.00536867e+00  1.20183500e+02  2.47608601e-03 
 2.65950000e+01  4.99264133e+00  1.00536512e+00  1.19834500e+02 -2.47113767e-03 
 2.66050000e+01  4.99669703e+00  1.00536869e+00  1.19485500e+02  2.46619951e-03 
 2.66150000e+01  4.99264944e+00  1.00536510e+00  1.19136500e+02 -2.46127093e-03 
 2.66250000e+01  4.99668894e+00  1.00536871e+00  1.18787500e+02  2.45635248e-03 
 2.66350000e+01  4.99265753e+00  1.00536508e+00  1.18438500e+02 -2.45144358e-03 
 2.66450000e+01  4.99668088e+00  1.00536873e+00  1.18089500e+02  2.44654478e-03 
 2.66550000e+01  4.99266558e+00  1.00536505e+00  1.17740500e+02 -2.44165547e-03 
 2.66650000e+01  4.99667285e+00  1.00536875e+00  1.17391500e+02  2.43677623e-03 
 2.66750000e+01  4.99267360e+00  1.00536503e+00  1.17042500e+02 -2.43190644e-03 
 2.66850000e+01  4.99666485e+00  1.00536877e+00  1.16693500e+02  2.42704668e-03 
 2.66950000e+01  4.99268159e+00  1.00536500e+00  1.16344500e+02 -2.42219634e-03 
 2.67050000e+01  4.99665689e+00  1.00536879e+00  1.15995500e+02  2.41735599e-03 
 2.67150000e+01  4.99268955e+00  1.00536498e+00  1.15646500e+02 -2.41252501e-03 
 2.67250000e+01  4.99664895e+00  1.00536882e+00  1.15297500e+02  2.40770398e-03 
 2.67350000e+01  4.99269747e+00  1.00536496e+00  1.14948500e+02 -2.40289230e-03 
 2.67450000e+01  4.99664105e+00  1.00536884e+00  1.14599500e+02  2.39809052e-03 
 2.67550000e+01  4.99270536e+00  1.00536494e+00  1.14250500e+02 -2.39329804e-03 
 2.67650000e+01  4.99663318e+00  1.00536886e+00  1.13901500e+02  2.38851544e-03 
 2.67750000e+01  4.99271322e+00  1.00536491e+00  1.13552500e+02 -2.38374210e-03 
 2.67850000e+01  4.99662534e+00  1.00536888e+00  1.13203500e+02  2.37897859e-03 
 2.67950000e+01  4.99272105e+00  1.00536489e+00  1.12854500e+02 -2.37422431e-03 
 2.68050000e+01  4.99661753e+00  1.00536890e+00  1.12505500e+02  2.36947982e-03 
 2.68150000e+01  4.99272885e+00  1.00536487e+00  1.12156500e+02 -2.36474452e-03 
 2.68250000e+01  4.99660976e+00  1.00536892e+00  1.11807500e+02  2.36001897e-03 
 2.68350000e+01  4.99273661e+00  1.00536485e+00  1.11458500e+02 -2.35530258e-03 
 2.68450000e+01  4.99660201e+00  1.00536894e+00  1.11109500e+02  2.35059591e-03 
 2.68550000e+01  4.99274435e+00  1.00536482e+00  1.10760500e+02 -2.34589835e-03 
 2.68650000e+01  4.99659429e+00  1.00536896e+00  1.10411500e+02  2.34121046e-03 
 2.68750000e+01  4.99275205e+00  1.00536480e+00  1.10062500e+02 -2.33653166e-03 
 2.68850000e+01  4.99658661e+00  1.00536898e+00  1.09713500e+02  2.33186249e-03 
 2.68950000e+01  4.99275973e+00  1.00536478e+00  1.09364500e+02 -2.32720237e-03 
 2.69050000e+01  4.99657896e+00  1.00536900e+00  1.09015500e+02  2.32255185e-03 
 2.69150000e+01  4.99276737e+00  1.00536476e+00  1.08666500e+02 -2.31791033e-03 
 2.69250000e+01  4.99657133e+00  1.00536902e+00  1.08317500e+02  2.31327838e-03 
 2.69350000e+01  4.99277498e+00  1.00536474e+00  1.07968500e+02 -2.30865539e-03 
 2.69450000e+01  4.99656374e+00  1.00536904e+00  1.07619500e+02  2.30404194e-03 
 2.69550000e+01  4.99278256e+00  1.00536471e+00  1.07270500e+02 -2.29943741e-03 
 2.69650000e+01  4.99655618e+00  1.00536906e+00  1.06921500e+02  2.29484237e-03 
 2.69750000e+01  4.99279011e+00  1.00536469e+00  1.06572500e+02 -2.29025623e-03 
 2.69850000e+01  4.99654865e+00  1.00536908e+00  1.06223500e+02  2.28567954e-03 
 2.69950000e+01  4.99279763e+00  1.00536467e+00  1.05874500e+02 -2.28111171e-03 
 2.70050000e+01  4.99654114e+00  1.00536910e+00  1.05525500e+02  2.27655330e-03 
 2.70150000e+01  4.99280512e+00  1.00536465e+00  1.05176500e+02 -2.27200370e-03 
 2.70250000e+01  4.99653367e+00  1.00536912e+00  1.04827500e+02  2.26746349e-03 
 2.70350000e+01  4.99281258e+00  1.00536463e+00  1.04478500e+02 -2.26293206e-03 
 2.70450000e+01  4.99652623e+00  1.00536914e+00  1.04129500e+02  2.25840998e-03 
 2.70550000e+01  4.99282002e+00  1.00536461e+00  1.03780500e+02 -2.25389664e-03 
 2.70650000e+01  4.99651881e+00  1.00536916e+00  1.03431500e+02  2.24939261e-03 
 2.70750000e+01  4.99282742e+00  1.00536459e+00  1.03082500e+02 -2.24489730e-03 
 2.70850000e+01  4.99651143e+00  1.00536918e+00  1.02733500e+02  2.24041125e-03 
 2.70950000e+01  4.99283479e+00  1.00536457e+00  1.02384500e+02 -2.23593389e-03 
 2.71050000e+01  4.99650408e+00  1.00536920e+00  1.02035500e+02  2.23146575e-03 
 2.71150000e+01  4.99284213e+00  1.00536455e+00  1.01686500e+02 -2.22700626e-03 
 2.71250000e+01  4.99649675e+00  1.00536922e+00  1.01337500e+02  2.22255597e-03 
 2.71350000e+01  4.99284944e+00  1.00536453e+00  1.00988500e+02 -2.21811429e-03 
 2.71450000e+01  4.99648946e+00  1.00536924e+00  1.00639500e+02  2.21368177e-03 
 2.71550000e+01  4.99285673e+00  1.00536451e+00  1.00290500e+02 -2.20925782e-03 
 2.71650000e+01  4.99648219e+00  1.00536926e+00  9.99415000e+01  2.20484299e-03 
 2.71750000e+01  4.99286398e+00  1.00536449e+00  9.95925000e+01 -2.20043671e-03 
 2.71850000e+01  4.99647495e+00  1.00536928e+00  9.92435000e+01  2.19603951e-03 
 2.71950000e+01  4.99287120e+00  1.00536447e+00  9.88945000e+01 -2.19165082e-03 
 2.72050000e+01  4.99646774e+00  1.00536930e+00  9.85455000e+01  2.18727118e-03 
 2.72150000e+01  4.99287840e+00  1.00536445e+00  9.81965000e+01 -2.18290001e-03 
 2.72250000e+01  4.99646056e+00  1.00536932e+00  9.78475000e+01  2.17853786e-03 
 2.72350000e+01  4.99288557e+00  1.00536443e+00  9.74985000e+01 -2.17418414e-03 
 2.72450000e+01  4.99645341e+00  1.00536934e+00  9.71495000e+01  2.16983941e-03 
 2.72550000e+01  4.99289271e+00  1.00536441e+00  9.68005000e+01 -2.16550307e-03 
 2.72650000e+01  4.99644629e+00  1.00536936e+00  9.64515000e+01  2.16117569e-03 
 2.72750000e+01  4.99289982e+00  1.00536439e+00  9.61025000e+01 -2.15685667e-03 
 2.72850000e+01  4.99643919e+00  1.00536937e+00  9.57535000e+01  2.15254656e-03 
 2.72950000e+01  4.99290690e+00  1.00536437e+00  9.54045000e+01 -2.14824478e-03 
 2.73050000e+01  4.99643213e+00  1.00536939e+00  9.50555000e+01  2.14395189e-03 
 2.73150000e+01  4.99291395e+00  1.00536435e+00  9.47065000e+01 -2.13966729e-03 
 2.73250000e+01  4.99642509e+00  1.00536941e+00  9.43575000e+01  2.13539154e-03 
 2.73350000e+01  4.99292098e+00  1.00536433e+00  9.40085000e+01 -2.13112404e-03 
 2.73450000e+01  4.99641808e+00  1.00536943e+00  9.36595000e+01  2.12686536e-03 
 2.73550000e+01  4.99292798e+00  1.00536431e+00  9.33105000e+01 -2.12261490e-03 
 2.73650000e+01  4.99641110e+00  1.00536945e+00  9.29615000e+01  2.11837323e-03 
 2.73750000e+01  4.99293495e+00  1.00536429e+00  9.26125000e+01 -2.11413974e-03 
 2.73850000e+01  4.99640414e+00  1.00536947e+00  9.22635000e+01  2.10991500e-03 
 2.73950000e+01  4.99294189e+00  1.00536427e+00  9.19145000e+01 -2.10569842e-03 
 2.74050000e+01  4.99639722e+00  1.00536949e+00  9.15655000e+01  2.10149055e-03 
 2.74150000e+01  4.99294880e+00  1.00536426e+00  9.12165000e+01 -2.09729080e-03 
 2.74250000e+01  4.99639032e+00  1.00536950e+00  9.08675000e+01  2.09309973e-03 
 2.74350000e+01  4.99295569e+00  1.00536424e+00  9.05185000e+01 -2.08891675e-03 
 2.74450000e+01  4.99638345e+00  1.00536952e+00  9.01695000e+01  2.08474242e-03 
 2.74550000e+01  4.99296255e+00  1.00536422e+00  8.98205000e+01 -2.08057614e-03 
 2.74650000e+01  4.99637660e+00  1.00536954e+00  8.94715000e+01  2.07641848e-03 
 2.74750000e+01  4.99296938e+00  1.00536420e+00  8.91225000e+01 -2.07226883e-03 
 2.74850000e+01  4.99636979e+00  1.00536956e+00  8.87735000e+01  2.06812777e-03 
 2.74950000e+01  4.99297619e+00  1.00536418e+00  8.84245000e+01 -2.06399469e-03 
 2.75050000e+01  4.99636300e+00  1.00536957e+00  8.80755000e+01  2.05987016e-03 
 2.75150000e+01  4.99298296e+00  1.00536416e+00  8.77265000e+01 -2.05575359e-03 
 2.75250000e+01  4.99635624e+00  1.00536959e+00  8.73775000e+01  2.05164553e-03 
 2.75350000e+01  4.99298971e+00  1.00536415e+00  8.70285000e+01 -2.04754539e-03 
 2.75450000e+01  4.99634950e+00  1.00536961e+00  8.66795000e+01  2.04345373e-03 
 2.75550000e+01  4.99299643e+00  1.00536413e+00  8.63305000e+01 -2.03936996e-03 
 2.75650000e+01  4.99634279e+00  1.00536963e+00  8.59815000e+01  2.03529465e-03 
 2.75750000e+01  4.99300313e+00  1.00536411e+00  8.56325000e+01 -2.03122718e-03 
 2.75850000e+01  4.99633611e+00  1.00536964e+00  8.52835000e+01  2.02716814e-03 
 2.75950000e+01  4.99300980e+00  1.00536409e+00  8.49345000e+01 -2.02311691e-03 
 2.76050000e+01  4.99632946e+00  1.00536966e+00  8.45855000e+01  2.01907408e-03 
 2.76150000e+01  4.99301644e+00  1.00536408e+00  8.42365000e+01 -2.01503903e-03 
 2.76250000e+01  4.99632283e+00  1.00536968e+00  8.38875000e+01  2.01101233e-03 
 2.76350000e+01  4.99302306e+00  1.00536406e+00  8.35385000e+01 -2.00699339e-03 
 2.76450000e+01  4.99631623e+00  1.00536970e+00  8.31895000e+01  2.00298278e-03 
 2.76550000e+01  4.99302964e+00  1.00536404e+00  8.28405000e+01 -1.99897989e-03 
 2.76650000e+01  4.99630965e+00  1.00536971e+00  8.24915000e+01  1.99498528e-03 
 2.76750000e+01  4.99303621e+00  1.00536402e+00  8.21425000e+01 -1.99099837e-03 
 2.76850000e+01  4.99630311e+00  1.00536973e+00  8.17935000e+01  1.98701972e-03 
